isbn13,description,loanCnt,keyword
9788966350759,"기발한 상상력이 돋보이는 색다른 감각의 숫자 그림책. 위로 위로 하늘 100층짜리 집을 10층, 20층, 30층… 이렇게 10층씩 올라가는 사이 각각 다른 의인화한 하늘의 존재들을 만나게 된다.",100648,"그림책,하늘,언제까지나 너를 사랑해,문학동네,제멋대로 휴가,일본,그 여자의 가위,노도새,똥 똥 개똥 밥,학교 처음 가는 날,상상력,한국 아이태국 아이 한태,봄이 준 선물,이야기보따리를 훔친 호랑이,날지 못하는 반딧불이,위로,100층짜리 집 시리즈,100층짜리 집,시리즈,번역,북뱅크,김숙,존재,기발,창작그림책,10층,이와이 도시오,1999년,사이,소설집,숫자,20층,신선,신인,아이,아이 태국,아이들,기획,공간,기분,김하루,놀이,다양,동국대학교,동화책,효과,구석구석,구름,교육학,공기"
9791158360375,그림책이 참 좋아 39권. 동동이는 오늘도 친구들이 먼저 말 걸어 주기를 바라며 놀이터 한구석에서 구슬치기를 한다. 그런데 친구들은 구슬치기에도 동동이에게도 별 관심이 없는 듯하다. ‘혼자 노는 것도 나쁘지 않다’며 애써 태연한 척해 보지만….,172072,"장수탕 선녀님,알사탕,백희나,아빠,이상한 엄마,친구,그림책,구름빵,삐약이 엄마,꿈에서 맛본 똥파리,나랑 같이 놀래,달 샤베트,팥죽 할멈과 호랑이,마법,어제저녁,북풍을 찾아간 소년,분홍 줄,안녕,사랑,잔소리,동동이,대신,유아용그림책,애니메이션,한국,책읽는곰,사탕,구슬,혼자,성장,설거지,소개,부문,반응,볼로냐,색깔,교육공학,8년,Arts,MD,storybowl,www,가지가지,강미연,강아지,구슬이와,구슬치기,국제,California,다양"
9788993242706,"그림책이 참 좋아 7권. &lt;구름빵&gt;의 작가 백희나의 판타지 그림책. 우리 동네에는 아주 오래된 목욕탕이 있다. 큰길에 새로 생긴 스파 랜드에는 게임방도 있고 얼음방도 있다는데, 엄마는 오늘도 장수탕이다. 그런데 냉탕에 이상한 할머니가 나타났다!",188685,"덕지,할머니,선녀,백희나,세계,상상,목욕탕,판타지,냉탕,그림책,아이,장수탕 선녀님,엄마,마법,공간,일상,구름빵,동네,장수탕,행복,마녀,요구르트,인형,어른,오늘,세상,가슴,아이들,어린이,날개옷,온전,현실,시간,무대,표정,이웃,독자,몸짓,주인공,감성,순간,놀이,산신령,자신,2013년,스파,알사탕,바탕,게임방,아주아주"
9788989863915,"기발한 상상력이 돋보이는 색다른 감각의 숫자 그림책. 각기 다른 동물들이 살고 있는 지하 10층, 20층, 30층… 이렇게 10층씩을 내려가는 사이 저절로 1에서 100까지 쉽게 익힐 수 있는 그림책이다. 등장하는 동물들의 특징을 기발한 상상력으로 그려내 읽는 재미를 한층 더 느끼게 해 준다. 또한, 그림을 통해 각 동물들의 생태까지 상세하게 알 수 있다.",117049,"그림책,냉장고의 여름방학,노도새,동물,똥 똥 개똥 밥,문학동네,그 여자의 가위,날지 못하는 반딧불이,봄이 준 선물,100층짜리 집,이야기보따리를 훔친 호랑이,언제까지나 너를 사랑해,한국 아이태국 아이 한태,학교 처음 가는 날,북뱅크,상상력,이와이 도시오,번역,김숙,기발,2011년 1월,김하루,신인,20층,아이 태국,애니메이션,어린이,우리말,아이,10층씩,일본,읽기,재미,전문서점,시리즈,숫자,소설집,동국대학교,기획,동화책,등장,30층,그림,교육학,감각,한태,사이,모임,상세,생태"
9788949110073,얼른 보면 재미만 노리는 동화처럼 보인다．그러나 한 두 번 반복해서 읽으면 중요한 의미가 암시되고 있는，하나의 중요한 교훈이 담긴 동화라는 것을 알게 된다．어린 아이의 사정이 어른의 눈에는 무의미할지 모르나 하늘의 눈에는 소중한 것이라는 사실을 가르치는 교훈이다.,89086,"선생님,보르카,그림책,지각,학교,박상희,옥슨버리,유럽,비룡소,사람,존 버닝햄,교육,헬린,일러스트레이터,시절,고래가 숨쉬는 도서관 추천도서,시작,영국,아트,얼굴,예상치,오브,자신,자기,이해,이유,유명,영향,완강,와일드스미스,스쿨,소란,센트럴,공부,관습,그린어웨이,기피,남편,독특,런던,혼자,문제,미술,병역,브라이언,버닝햄,섬머힐,성향,세계,세상"
9788966350278,"100층짜리 집 시리즈 3권. 바다 속 100층짜리 집을 10층씩 내려가는 사이 각각 다른 동물들을 만나게 된다. 차례차례 나타나는 바다에 사는 동물들의 특징을 기발한 상상력으로 오밀조밀하게 그려놓아, 그림만 살펴보아도 바다에 사는 동물들의 생태를 알 수 있다.",138550,"바다,100층짜리 집,동물,지하 100층짜리 집,10층,그림책,상상력,모자,100층짜리,100층,아이,해달,이나이이나이밧,인형,그림,그 여자의 가위,똥 똥 개똥 밥,문어,이와이,소라,바다 100층짜리 집,냉장고의 여름방학,날지 못하는 반딧불이,특징,상승해류,김숙,사이,기발,일렉트로프랑크톤,숫자,어디가 이상해,콩이,100층짜리 집 시리즈,언제까지나 너를 사랑해,도토로 뿅뿅,문학동네,일본,학교 처음 가는 날,생태,아귀,돌고래,머리카락,해마,한국 아이태국 아이 한태,곰치,선물,불가사리,봄이 준 선물,TENORION,우고우고루가"
9791185564951,"작은 곰자리 시리즈 27권, 우당탕탕 고양이 시리즈 1권. 연필로 쓱쓱 낙서한 듯한 작가 특유의 그림과 야옹이들의 작은 움직임 하나도 놓치지 않는 풍부한 의성어와 의태어로 아이들의 마음을 사로잡는다. ‘2013 MOE 그림책 대상’에서 4위를 차지한 작품이기도 하다.",91380,"야옹이,공장,시리즈,말썽쟁이,그림책,멍멍이 디럭스,펭귄 남매랑 함께 타요,빵 공장이 들썩들썩,삐악삐악,겨울은 어떤 곳이야,일본,우당탕탕,센슈와 웃토,우당탕탕 야옹이,마르가리타의 모험,세상,씨네,모습,노릇노릇,윤수정  옮긴이,구도 노리코,기분,책읽는곰,jp,낙서,MOE,사랑,겨울,손수건,습격,사고,쓱쓱,아이,아이들,4위를,고양이,곰자리,볼록,노란,대상,대작전,동화,마음,만화,만화가,그린,남매,www,활발,벌이"
9788958284482,"사계절 그림책 시리즈. 개성 넘치는 젊은 작가 박정섭의 세 번째 창작그림책이다. 소문, 거짓말, 따돌림… 소재는 무겁지만 그림에는 장난기가 가득하다. 또 하나 재미있는 점은 장면을 설명하는 글 대신 아귀와 물고기 떼가 주고받는 대화로만 이야기를 끌고 가는 것이다.",108159,"물고기,아귀,감기 걸린 물고기,그림책,소문,사계절,짝꿍,놀자,도둑을 잡아라,똥시집,으랏차차 뚱보클럽,그림책 쿠킹박스,담배 피우는 엄마,우리 반 욕킬러,토선생 거선생,검은 강아지,콧구멍 왕자,박정섭,한국,산만,그림,장면,상상력,질문,모습,감기,봅시,배짱,배경,행동,물풀,문래동,문장,바다,밀고,답답,개성,고개,과감,궁금,궁리,그린,나라,녀석,노랑,거짓,대신,대화,동시,디자인"
9788901113241,"웅진 세계 그림책 시리즈 136권. 케이트 그린어웨이 상, 안데르센 상 등 다양한 그림책 관련 상을 수상한 바 있는 세계 최고의 그림책 작가 앤서니 브라운의 그림책. 영국에서 ‘마술 연필’을 주제로 열린 그림책 대회에서 수상한 30명의 꼬마 작가들의 글과 그림에 앤서니 브라운의 그림이 환상적으로 어우러져 재미있고 독창적인 그림책을 만들어냈다.",69685,"그림책,그림,앤서니,브라운,연필,마술,어린이,꼬마곰,앤서니 브라운의 마술 연필,상상력,위기,꼬마,영국,독자,등장인물,주제,아이들,동물,자신,상황,세계,의식,멸종,독특,순간,세상,워크숍,대회,최고,그린어웨이,케이트,동물원,방법,너도 갖고 싶니,문제,장면,아주,재치,돼지책,다양,수상,다음,가능,작업,사랑,특별,코끼리,거울 속으로,고릴라,아이디어"
9791185751917,"신나는 새싹 시리즈 37권. 서양의 전통적 디저트인 크림봉봉(fruit fool)을 통해 4세기에 걸친 생활사의 변천과, 시대가 변해도 달라지 않는 정신적 가치를 두루 살펴본다. 수백 년이 흘러도 한결같은 맛, 산딸기 크림봉봉 하나로 어린 독자와 성인까지 모두가 많은 이야기를 나눌 수 있다.",57619,"크림봉봉,그림책,산딸기,디저트,그림,4세기,가치,거품기,독자,2015년,대학교,달콤,한눈,뉴욕타임스,길상효,나눌,씨드북,정신적,성인,최고,새싹,변천,생활사,에밀리 젠킨스,fool,fruit,미국,전통적,서양,시대,마시멜로,방법,Dessert,동화책,도구,레모네이드,등장,혼북,Creatures,Go,Inkling,Invisible,Lemonade,겨울,공부,군침,그릇,근현대사,글로브,글쓰기"
9788958284055,"아이들의 하루를 위로하고 함께 울어 주는 그림책이다. 요즘 아이들의 하루 풍경이 그려지며, 눈물을 통해 스스로의 마음을 달래는 아이들의 모습이 그려진다.",83365,"아이들,하루,눈물,눈물바다,주인공,시험,그림책,사람,선생님,엄마,오늘,상상,위로,마음,바다,웃음,생각,부모님,요즘,아이,말일,유머,모습,속상,순식간,먹구름,시간,억울,아침,머리,야단,친구,갈등,감정,비가,결국,2010년,저녁밥,짝꿍,공룡,사계절출판사,서현,종이박스,일들,일상,우산,급식,급류,수업,얼굴"
9788949105048,"2016 제1회 비룡소 캐릭터 그림책상 대상 수상작으로, 심사위원들로부터 밝고 유쾌한 인물 캐릭터 ‘괜찮아 아저씨’를 주인공으로 장면 연출은 물론이고 이야기의 완성도가 뛰어나다는 평을 들으며 대상작으로 결정되었다.",44792,"캐릭터,아저씨,그림책,머리카락,괜찮아 아저씨,비룡소,가닥,그림책상,아이들,발랄,대상,유쾌,사랑,긍정,공모전,장면,제1회,얼굴,심사위원,수상작,반복,마법 식당,세계,다양,어린이청소년 새책,마녀 위니,완성도가,독자,지원이와 병관이 시리즈,주인공,개구쟁이 아치,한국,개념,시작,스튜디오게일,신창환,시리즈,누구,상황,신문,분야,개성,어른,연출,고대영,공감,걱정,쏙쏙,2016년,김경희"
9788956187372,반달 그림책 26권. 첫 그림책으로 &lt;가래떡&gt;을 펴낸 사이다 작가가 먹을거리를 소재로 한 두 번째 그림책 &lt;고구마구마&gt;를 펴냈다. 아이들과 함께 밭에서 고구마를 수확하며 살펴본 고구마들의 생김새들이 머릿속에 술술 떠올라 신나게 만든 이야기다.,89323,"고구마,고구마구마,가래떡,그림책,반달,덩굴,사이다,세상,먹을거리,머릿속,보이,생김새,풀 친구,너와 나,쑤욱,수확,소재,아이들,엄마,표지,고구마구,한국,자신,주지,제목,재치,차례,위대,요절복통,책장,이의,인사,일도,편안,쭈욱,모습,관찰,기대,꼼꼼,당당,마음,허리,머리,배가,불룩,사탕,상상,상상력,생각,세계"
9788993242980,"그림책이 참 좋아 시리즈 15권. 오랫동안 어린이책에 그림을 그려 온 작가 유설화가 처음으로 쓰고 그린 그림책이다. 끊임없이 남의 시선을 의식하고 그 기대에 부응하며 살아가는 것이 과연 행복인지, 그렇다면 진짜 행복은 무엇인지 생각해 보게 하는 작품이다.",153583,"거북이,꾸물,거북,토끼,슈퍼,그림책,경주,토끼와 거북이,행복,자신,승리,기대,생각,유설화,이름,이웃,시작,슈퍼 거북,도시,한국,하루,시선,책읽는곰,어린이책,언행일치,영화,동상,동물,주인공,등딱지,인간,의식,보고,처음,개봉,거북이답,별명,걱정,본모습,부응,실망,열풍,그린,그림,간판,5 7세용,나답,가게,호흡,깊이"
9788949110479,왕자가 못된 용에게 붙잡힌 공주를 구한다는 전통 동화 양식을 뒤집어 공주를 주인공으로 내세웠다. 자기 삶의 주인공은 바로 자기임을 선언하는 당당한 현대판 공주의 이야기.,106823,"공주,동화,돼지치기 소년,주인공,한우리독서문화운동본부,비룡소,로버트 먼치,자기,페미니즘,현대적,왕자,양식,안데르센,시각,선언,당당,현대판"
9788925550633,당근을 아주 좋아하는 토끼가 겪은 으스스한 이야기를 담았다. 이 책을 그린 피터 브라운은 고전 스릴러 영화 분위기가 나는 재미있는 그림책을 만들어 보고 싶었다. 이 책을 만들 때 예전부터 좋아했던 쇼프로나 고전 스릴러 영화에서 영감을 많이 받았다.,80920,"당근,오싹오싹 당근,토끼,영화,브라운,재스퍼,스릴러,피터,고전,그림책,유쾌,분위기,마지막,리뷰,아너,그림,장면,칼데콧,느낌,반전,구성,보고,레이놀즈,독자,주인공,2013년,캐릭터,그린,인정,밑그림,과정,베스트셀러,곳곳,뉴욕타임스,TV,열정,흑백영화,정리,쇼프,그대,노력,채색,웃음,예전,아주,알에이치코리아,애런,영감,연상,연필"
9788949101354,"비룡소 전래동화 시리즈 23권. 한 아버지가 자식이 오래 사는 이름을 지어 주고 싶은 마음에 세상에서 가장 긴 이름을 지어 주었지만, 자식은 오히려 그 이름 때문에 큰 위기에 처하고 만다는 옛이야기이다.",48045,"이름,자식,인물,옛이야기,아들,소중애,삼천갑자,이승현,아이,그림,세상,동방삭,거북이,사랑,두루미,목숨,아이들,비룡소,김수한무,아버지,영감님,어린이,사람,생생,수상,마음,부모,커피,비룡소 전래동화,마음에,동화,주위,꼼수 강아지 몽상이,한국어린이도서,개미도 노래를 부른다,지혜,선생님과 줌의 교환일기,짜증방,재미,오늘날,구수,엄지 병아리,교직,기법,어른,등장,드라마,개그,개성,그대"
9788901033518,웅진 세계그림책 제1권. 가정 내에서 여성이 혼자서 짊어지고 있는 가사노동의 문제에 대해 이야기하고 있다. 어린이책에서는 보기 드물게 페미니즘의 입장에서 여성 문제와 가족 문제를 다루고 있는 것이다.,131683,"그림책,그림,문제,앤서니,피곳,브라운,집안,돼지,주제,표현,진지,여성,가족,사람,엄마,당연,절묘,돼지책,어린이책,유머러스,아내,생각,남자,부인,사랑,가정,소중,코끼리,노동,위트,기발,전달,탁월,거울 속으로,혼자,고릴라,표지,수도,결국,여자,상상력,동물원,희생,2001년,가치,아주,설득력,공동체,앤서니 브라운,구성"
9791158360276,"냉장고 속 온갖 친구들이 한판 신나게 떠들썩한 잔치를 벌이는 유쾌한 그림책이다. 이야기 안에는 아이들이 좋아할 만한 요소들이 가득하다. 누구나 좋아하는 냉장고 속 다양한 음식들이 등장하고, 이 음식들이 살아서 움직이며 온갖 수다와 함께 멋진 사건들을 펼쳐 간다.",98897,"냉장고,그림책,아이스크림,꽁꽁꽁,어린이,요구르트,형제,아빠,친구,윤정주,음식,아이들,일러스트레이터,이번,사건,일본,생각,시작 그림책,해결,경고음,그린,삐삐삐,사물,독자,수영장,일러스트레이션,무사,모습,위기,딸기,등장,마음,엔터테인먼트,냉장실,유초중등전체 공공도서관용,벌이,슬퍼,가운데,보고,온도,구출,귀염둥이,그림,수다,유쾌,노력,누구,다양,다음,20년"
9788949110271,"비내리는 날, 우산에 얽힌 정취를 소담스럽게 그려 낸 책이다. 우산을 소중히 여기는 한 아저씨가 꼬마들과 우산을 나눠 쓰고 가면서 여러 가지 비에 관련된 소리들을 노래로 부른다.",19858,"그림책,일본,사는 게 뭐라고,내가 여동생이었을 때,죽는 게 뭐라고,시즈코 씨,아저씨 우산,에세이집,하지만 하지만 할머니,어쩌면 좋아,100만 번 산 고양이,한우리독서문화운동본부,비룡소,김난주,사노 요코,시절,오빠,아동출판문화상,산케이,니미,보기이,히데오,베를린,베이징,병원,아동문학상,불화,쇼가쿠간,석판화,문예,무사시노,공로,고바야시,고단샤,7남매,72세,2008년,2004년,2003년,그림책상,난키치,다케우치,명작,말년,만년,디자인,디자이너,독일,도쿄,단편집"
9788958287551,"옛이야기 그림책 시리즈 13권. 옛날에 부모 없이 혼자서 근근이 살아가는 아이가 하나 있었다. 하루는 아이가 밤늦도록 일하고서 집에 가는데, 누가 “얘, 나 돈 서 푼만 꿔 줘.” 하고 말을 걸었다. 가만 보니 발이 없어 이게 도깨비로구나 싶은데….",57421,"도깨비,아이,마음,하루,다음,줄줄이 꿴 호랑이,사랑,사람,냄비,혼자,살림,방망이,깜박깜박 도깨비,부자,행복,옛이야기,옛날,권문희,소망,누구,큰맘,약속,부모,천진,사계절출판사,현실,수명,솔직,인연,세상,욕심,처음,발견,어린아이,한국,그걸,그림,종일,근근,아주,달랑달랑,닮은꼴,모양새,5 7세용,모아,신신당부,칭찬,궁금,미안,바탕"
9788971967751,"'똥과 도깨비'라는 전래동화의 소재를 절묘하게 조화시킨 그림 동화집. 옛날 옛그림을 연상시키는 그림체가 화면을 가득 채우고, 단순하면서도 옛이야기 특유의 과장을 살린 글솜씨가 돋보이는 그림책이다.",74474,"도깨비,김부자,똥과 도깨비,돌쇠네는,옛 이야기,김회경,한국,아버지,사계절출판사,우연,곡식,조혜란,세상,선물,조화,주기,빚갚음,주자,부지런,소재,잔치집,엄포,연상,정성,절묘,전래동화,옛그림,옛이야기,발견,모아,금반지,글솜씨,그림체,그림책,그림,그걸,과장,고마움,결국,기쁨,김부자네,똥쌀,동화집,돌쇠네가,돌쇠네,돌쇠,돌밭,도움,단순,내놓"
9788991941427,"모두가 친구 시리즈 26권. 우리가 잊고 있던 작은 나눔과 작은 친절이 우리의 삶과 세상을 바꿀 수 있음을 간결하게 그려낸 책이다. 다양한 요리만큼이나 우리는 서로 다르지만, 함께하면 풍요로운 세상을 만들 수 있음을 풍성한 식탁과 함께 보여 준다.",31216,"할아버지,감자,텃밭,사람,아이들,아파트,이웃,관심,식탁,감자 이웃,마음,세상,소통,농사,친구,견고,실천,선사,혼자,집집,관계,콘크리트,딱딱,마을,공동체,생각,동시,이웃사람,다양,소리,윗집,스마트폰,시작,어른,아스팔트,사이,가지,예전,건물,저녁,고래이야기,그림책,요즘,간결,자신,김윤이,초등학교도서관용,일상,사실,옆집"
9791158360214,"&lt;구름빵&gt; 저자 백희나가 지친 작가 자신에게, 자신과 같은 엄마들에게, 그리고 아이들에게 위로와 격려의 마법을 거는 그림책이다. 이른 아침부터 엄청난 비가 쏟아진다. 회사에 있는 엄마에게 호호가 열이 심해 조퇴했다는 전화가 걸려 오는데….",157582,"엄마,이상한 엄마,마법,아이,선녀님들,아이들,도움,전화,그림책,장수탕 선녀님,필요,사람,백희나,구름빵,격려,위로,백희나표,꿈에서 맛본 똥파리,마음,시간,팥죽 할멈과 호랑이,회사,심해,달 샤베트,삐약이 엄마,어제저녁,분홍 줄,북풍을 찾아간 소년,순간,알사탕,이모님,아침,애가,애니메이션,어머님,자신,뭔가,이름,여기저기,외할머니,조퇴,창작그림책,불리,책읽는곰,전화기,욕심,어른,아주,선생님,목소리"
9788989863786,"일본도서관협회 선정도서. 각기 다른 동물들이 살고 있는 100층 짜리 건물의 10층씩을 오르며 1에서 100까지 쉽게 익힐 수 있는 그림책이다. 등장하는 10종류의 동물-생쥐, 다람쥐, 개구리, 무당벌레, 뱀, 꿀벌, 딱따구리. 박쥐, 달팽이, 거미-의 특징을 기발한 상상력으로 오밀조밀하게 그려놓아 읽는 재미를 더했다.",115605,"그림책,100층,동물,숫자,생각,일본,그림,위로,진행,한국 아이태국 아이 한태,딱따구리,그 여자의 가위,똥 똥 개똥 밥,박쥐,이야기보따리를 훔친 호랑이,노도새,기대,기발,기분,봄이 준 선물,꿀벌,날지 못하는 반딧불이,냉장고의 여름방학,선정도서,무당벌레,학교 처음 가는 날,언제까지나 너를 사랑해,10층씩,문학동네,10층,상상력,100층짜리 집,다람쥐,개구리,달팽이,김숙,생태,10종류,상세,북뱅크,2010년,거미-,건물,아이들,감각,번역,신선,효과,아이,20층"
9788993242935,"작은 곰자리 시리즈 22권. 그림책 작가 몰리 뱅의 대표작으로, 칼데콧 명예상, 샬롯 졸로토 상, 제인 애덤스 평화상 수상작이다. 글을 모르는 아이들도 금방 알아볼 수 있을 만큼 강렬한 선과 색으로 아이들의 화를 생생하게 표현하고 있다.",45909,"소피,화가,언니,소리,그림책,마음,아이들,엄마,차례,달리,나무,숲길,인형,말이,고사리,어린이,종이학,할머니와 딸기 도둑,감정,그림,명예,칼데콧,너도밤나무,열 아홉 여덟,바위,미국,고마워 나의 몸,생생,다리,서술,대로,속상,마련,마구,순간,아이,도착,바람,시리즈,애덤스,강렬,아름드리,고릴라,상황,군더더기,그린,근처,아주,까닭,서러움"
9788952782748,"1964년 칼데콧 수상작. 현실 세계에서 경험한 엄마와의 감정적인 대립을 상상의 세계에서 풀도록 유도한다. 무섭고 공격적이고 포악한 괴물, 또는 맥스의 감정을 표현한 글과 달리 천진난만하게 웃는 따뜻한 그림은 책 읽기의 재미를 더욱 크게 만든다.",24208,"괴물,괴물들이 사는 나라,칼데콧상,엄마,칼데콧,맥스,1964년,나라,세계,수상작,구멍은 파는 것,한스,어린이,아주아주 특별한 집,깊은 밤 부엌에서,꼬마,나의 형 이야기,범블아디의 생일 파티,잃어버린 동생을 찾아서,상상,크리스티안,미국,안데르센,아주 머나먼 곳,토끼 아저씨와 멋진 선물,늑대,달리,잉걸스,린드그렌,현실,로라,모리스 샌닥,시공주니어,와일더,샌닥,장난,저녁밥,강무홍  옮긴이,경험,아스트리드,입고,천진난만,1970년,그린,예술,바다,1982년,감정적,현장,그림"
9788925558226,"첫 눈이 내리던 날 밖에 나가 놀고 싶어 안달이 난 아이에게, 참고 기다렸을 때 찾아오는 두 배의 기쁨을 전하고 싶었던 작가 샘 어셔의 훈훈하고 가슴 따뜻해지는 이야기는 부드러우면서도 자유로운 붓 터치, 흰 여백을 아름답게 묘사한 그림과 멋지게 조화를 이루고 있다.",16599,"아이,인내,할아버지,전하,어셔,그림책,안달,그림,간결,아이들,세계,가치,부드러우,여백,베스트,외출,유럽,이상희,아침,준비,샘 어셔,가슴,터치,세대,조화,손자,버닝햄,알에이치코리아,걸작,재치,기쁨,기적,유쾌,주제,참고,훈훈,무겁,SNOW,묘사,매개체,어른,실망,SASSOON,흥분,실력,You,공원,그린어웨이,레드하우스,바깥"
9788962477207,"그림책 마을 시리즈 4권. 첫 그림책 &lt;이게 정말 사과일까?&gt;로 일본에서만 22만 부가 넘는 판매고를 올리며, MOE 그림책방 대상과 산케이아동출판문화상 미술상을 수상한 요시타케 신스케의 작품이다.",55343,"그림책,아이,벗지 말걸 그랬어,독자,엄마,어린이,생각,티셔츠,시리즈,그림,일본,이게 정말 사과일까,마을,사랑,상상,공감,기발,아이들,자신,요시타케,모습,경험,판매,신스케,다양,초등,작업,이유가 있어요,머잖아 플랜,좁아 두근두근,더구나 뚜껑이 없다,불만이 있어요,이게 정말 천국일까,대상,저학년,이게 정말 나일까,사과,어른,몸 사용설명서,고민,감성,지지,뭐든 될 수 있어,성인,목욕,초등학생,스콜라,레츠,6개월,결국은 못하고 끝"
9788991742352,"봄봄 아름다운 그림책 시리즈 28권. 경기도 용인에서 전해 내려오는 이야기 ‘단방귀 장수’를 바탕으로 한 그림책이다. 짤막한 이야기 한 편에 욕심쟁이는 벌을 받고 착한 사람은 복을 받는다는 권선징악, 죽어서도 자식을 보살피고 가르치는 부모의 애절한 사랑, 어려울 때 믿고 의지할 이는 형제라는 형제간의 우애 등 많은 가르침이 담겨 있다.",19318,"봄봄출판사,한국,창작그림책,그림책,원유순,유동관,우애,의지,자식,28권,장수,전해,짤막,용인,욕심쟁이,경기도,권선징악,단방귀,바탕,봄봄,부모,사람,사랑,시리즈,애절,형제"
9788949100203,지난 20년간 30만부 이상 판매되며 명실공히 국내 창작 그림책에 한 획을 긋는 작품으로 사랑 받고 있는 &lt;아씨방 일곱 동무&gt; 리커버 스페셜 에디션. 이번 ‘리커버 스페셜 에디션’은 20주년 특별판인 만큼 초판에는 없던 재킷을 입고 출간된다.,98170,"아씨방 일곱 동무,동무,아씨,그림책,역할,두건,바느질,재킷,20주년,이영경,세상,에디션,노래,아씨방,소중,스페셜,리커버,입고,도구,빨강,등장,초등학교,바늘,인두,수필,그림,운율,옛이야기,골무,자기,교과서,충분,국어,다리미,비룡소,2018년,20년간,그린,자랑,30만부,3학년,4월,어린이,각시,이번,장면,규중칠우쟁론기,안쪽,아이들,국내"
9788986621334,"들판에 나뒹구는 하찮은 돌멩이 하나도 있는 그대로의 아름다움, 사람의 손길이 닿기 전의 아름다움을 간직하고 있다는 이야기를 담고 있다. 이 세상의 아름다움은 스스로 마음의 문을 열고 가까이 다가설 때만 느낄 수 있다는 나지막한 속삭임이 들려온다. - 동아일보",54272,"아름다움,한국,권정생,정승각,길벗어린이,우리 창작 그림책,전체보기들판,전의,손길,세상,사람,마음,돌멩이,그림책,그대,간직"
9788953589353,마음씨앗 그림책 시리즈. 볼로냐 올해의 일러스트레이터 선정 작가 조원희가 그림을 그렸다. 매우 간결하고도 강렬한 그림을 그리기로 잘 알려진 조원희 작가는 이번에도 역시 단순한 색채와 선으로 어린이의 마음을 명료하게 대변해 준다.,30557,"엄마,마음,어린이,아이,폭발,조원희,동생,그림,세상,소심,해서,거야,참고,말씀,화산,음식,잔소리,접시,명료,이번,보고,대답,다행,행동,주인공,반항,행복,성의,안내,개성,단순,강렬,모아,위로,몸짓,올해,알려진,색채,웃음,야광,순간,대변,일러스트레이터,기사,대로,변신,그리기,그대,이불,선정"
9788970948225,가방을 멘 개구리가 급히 뛰어간다. 그 모습을 본 동물들은 가방 안에 무엇이 들었을지 몹시 궁금해 한다. 그리고 각자 가방 안에 든 것을 상상한다. 마지막에는 깜찍한 반전이 펼쳐진다. 유머와 감동을 느끼고 동물들의 먹이까지 알 수 있는 재미있고 유용한 그림책이다.,38770,"가방,가방 안에 든 게 뭐야,개구리,그림책,동물,두더지의 소원,먹이,아이들,두더지의 고민,궁금,유용,마지막,유머,모습,한림출판사,반전,감동,상상,한국,김상근,깜찍,다람쥐,징검다리,유쾌,시리즈,질문,토끼,애니메이션,웃음,유도,이유,큰일,의미,자극,부모,그린,그림,놀이,담뿍,대학교,도토리,등장,똘똘,마른,마리,그리기,무얼,문답,뭘까,보고"
9791158360245,"고양이와 아이의 특성을 절묘하게 결합한 그림책이다. 노란 털, 볼록 튀어나온 배, 짤막한 팔다리에 뭔가 꿍꿍이가 담긴 듯 오묘한 표정을 한 여덟 마리 야옹이들은 생김새도 무척 귀엽지만, 하는 행동이 매우 엉뚱해서 한순간도 눈을 뗄 수 없다.",87590,"야옹이,초밥,그림책,초밥집,빵 공장이 들썩들썩,기차가 덜컹덜컹,시리즈,씨네,말썽쟁이,아이,우당탕탕,어른,사랑,열심,고양이,반성,마음,말썽,아이들,마리,그림,엉뚱,널빤지,행동,하늘로 슈웅슈웅가제,초밥 미끄럼틀 대작전,특유,뻔뻔,접시,이번,독자,전작,트위터,자기,MOE,새우,아이디,보고,초밥 롤러코스터,일본,우당탕탕 야옹이,노리코,초밥이 빙글빙글,구도,구도 노리코,수가,수도관,가게,세차,세상"
9788958288190,사계절 그림책 시리즈 57권. 예민한 아이와 괴팍한 선생님이 서로를 이해해 가는 과정을 재치 있게 그려 낸 작품이다. 피터 브라운은 처음부터 끝까지 바비의 시점으로 이야기를 풀어 간다. 피터 브라운은 바비의 마음에 따라 달라지는 선생님의 모습을 세심하게 드러낸다.,56297,"선생님,바비,커비,몬스터,피터,브라운,모습,마음,사람,선생님은 몬스터,표정,예민,경험,쩌렁쩌렁,번쯤,누구,쿵쿵쿵,모자,가지,독자,이해,아이,공원,사계절,학교,소통,세심,발그레한,시간,상냥,상대,어린이,여전,어색,서애경,시절,계기,과정,괴팍,교실,그림책,기쁨,남자아이,놀라움,다양,다음,시점,얼룩덜룩,연두색,대상"
9791160510652,신나는 새싹 시리즈 51. 곰곰 씨의 불평으로 시작된 둥지 아파트의 소란은 부엉 영감의 지혜로운 해결책으로 다시 평화로운 밤을 맞게 된다. 1972년에 처음 출간된 이 책은 어린 독자들에게 이웃을 존중하고 다른 사람들과 함께 살아가는 지혜를 알려준다.,16156,"이웃,그림책,크게 더 크게,디자인,둥지 아파트 이사 대작전,지도,시간,취미,씨드북,부부,가족,둥지,겨울잠,길상효,그래픽,사람,아파트,폴라 셰어,해결책,별난,스튜디오,세계,선두,새싹,부엉,분야,분양,상황,불평,산다고요,소음,소란,달리,결혼,경우,고양이,곳곳,공간,공동,괴로우십니까,국제,내년,도시,독자,동물,뒷발,루루,마주,머리,명예박사"
